HourUTC,HourDK,PriceArea,SpotPurchase,SpotSale,SpotPriceDKK,ElbasAveragePriceDKK,ElbasMaxPriceDKK,ElbasMinPriceDKK,SpotPriceEUR,ElbasAveragePriceEUR,ElbasMaxPriceEUR,ElbasMinPriceEUR
2017-12-31T06:00:00+00:00,2017-12-31T07:00:00,DK1,786.1,2640.2,193.62,202.21568,202.21568,202.21568,26.01,27.2,27.2,27.2
2017-12-31T06:00:00+00:00,2017-12-31T07:00:00,DK2,1142.5,629.7,193.62,194.632592,207.41976,193.2944,26.01,26.18,27.9,26
2017-12-31T07:00:00+00:00,2017-12-31T08:00:00,DK1,880.1,2753.6,196.59,201.769616,202.95912,201.47224,26.41,27.14,27.3,27.1
2017-12-31T07:00:00+00:00,2017-12-31T08:00:00,DK2,1209.6,652.6,196.59,192.104896,195.52472,178.4256,26.41,25.84,26.3,24
2017-12-31T08:00:00+00:00,2017-12-31T09:00:00,DK1,880.1,3033.6,201.06,191.06408,194.03784,185.86,27.01,25.7,26.1,25
2017-12-31T08:00:00+00:00,2017-12-31T09:00:00,DK2,1282.1,681.6,201.06,192.402272,199.98536,185.86,27.01,25.88,26.9,25
2017-12-31T09:00:00+00:00,2017-12-31T10:00:00,DK1,794.7,3141.1,204.93,199.316264,206.67632,192.55096,27.53,26.81,27.8,25.9
2017-12-31T09:00:00+00:00,2017-12-31T10:00:00,DK2,1336.5,719,204.93,204.297312,206.67632,200.7288,27.53,27.48,27.8,27
2017-12-31T10:00:00+00:00,2017-12-31T11:00:00,DK1,744,3352.7,205.23,192.327928,200.7288,178.4256,27.57,25.87,27,24
2017-12-31T10:00:00+00:00,2017-12-31T11:00:00,DK2,1338,786.3,205.23,194.40956,200.7288,188.09032,27.57,26.15,27,25.3
2017-12-31T11:00:00+00:00,2017-12-31T12:00:00,DK1,665.6,3485.8,204.93,201.918304,208.1632,191.80752,27.53,27.16,28,25.8
2017-12-31T11:00:00+00:00,2017-12-31T12:00:00,DK2,1325.9,857.2,204.93,199.093232,208.1632,191.06408,27.53,26.78,28,25.7
2017-12-31T12:00:00+00:00,2017-12-31T13:00:00,DK1,614.6,3412.6,153.87,156.1224,156.1224,156.1224,20.67,21,21,21
2017-12-31T12:00:00+00:00,2017-12-31T13:00:00,DK2,1305.8,899.8,204.26,206.825008,222.28856,200.7288,27.44,27.82,29.9,27
2017-12-31T13:00:00+00:00,2017-12-31T14:00:00,DK1,636.3,3390.3,130.12,180.65592,188.83376,170.9912,17.48,24.3,25.4,23
2017-12-31T13:00:00+00:00,2017-12-31T14:00:00,DK2,1279.3,913.3,205.3,201.397896,212.62384,185.86,27.58,27.09,28.6,25
2017-12-31T14:00:00+00:00,2017-12-31T15:00:00,DK1,632.8,3426.8,130.86,160.806072,191.06408,156.1224,17.58,21.63,25.7,21
2017-12-31T14:00:00+00:00,2017-12-31T15:00:00,DK2,1270.1,938.5,207.46,208.1632,214.85416,206.67632,27.87,28,28.9,27.8
2017-12-31T15:00:00+00:00,2017-12-31T16:00:00,DK1,651.5,3427.5,191.68,212.103432,223.032,193.2944,25.75,28.53,30,26
2017-12-31T15:00:00+00:00,2017-12-31T16:00:00,DK2,1372,934.1,209.1,221.768152,230.4664,218.57136,28.09,29.83,31,29.4
2017-12-31T16:00:00+00:00,2017-12-31T17:00:00,DK1,771.3,3438.3,208.06,239.38768,239.38768,239.38768,27.95,32.2,32.2,32.2
2017-12-31T16:00:00+00:00,2017-12-31T17:00:00,DK2,1458.3,907.3,208.06,234.852696,237.15736,223.032,27.95,31.59,31.9,30
2017-12-31T17:00:00+00:00,2017-12-31T18:00:00,DK1,739.8,3379,205.38,235.075728,237.9008,231.20984,27.59,31.62,32,31.1
2017-12-31T17:00:00+00:00,2017-12-31T18:00:00,DK2,1431.5,865.2,205.38,232.69672,237.9008,222.28856,27.59,31.3,32,29.9
2017-12-31T18:00:00+00:00,2017-12-31T19:00:00,DK1,690.7,3283.7,190.27,227.343952,237.9008,208.1632,25.56,30.58,32,28
2017-12-31T18:00:00+00:00,2017-12-31T19:00:00,DK2,1330,834.5,199.79,230.4664,230.4664,230.4664,26.84,31,31,31
2017-12-31T19:00:00+00:00,2017-12-31T20:00:00,DK1,793,3355,82.03,189.428512,230.4664,138.27984,11.02,25.48,31,18.6
2017-12-31T19:00:00+00:00,2017-12-31T20:00:00,DK2,1229,806.9,193.09,222.28856,222.28856,222.28856,25.94,29.9,29.9,29.9
2017-12-31T20:00:00+00:00,2017-12-31T21:00:00,DK1,757.3,3333.3,54.49,174.857088,223.032,89.2128,7.32,23.52,30,12
2017-12-31T20:00:00+00:00,2017-12-31T21:00:00,DK2,1172,791.1,188.63,203.182152,219.3148,199.24192,25.34,27.33,29.5,26.8
2017-12-31T21:00:00+00:00,2017-12-31T22:00:00,DK1,694.5,3279.5,13.85,160.062632,213.36728,74.344,1.86,21.53,28.7,10
2017-12-31T21:00:00+00:00,2017-12-31T22:00:00,DK2,1117.6,790.4,191.16,195.599064,203.70256,178.4256,25.68,26.31,27.4,24
2017-12-31T22:00:00+00:00,2017-12-31T23:00:00,DK1,660.6,3250.6,0.67,209.427048,237.9008,195.52472,0.09,28.17,32,26.3
2017-12-31T22:00:00+00:00,2017-12-31T23:00:00,DK2,1072.2,784.1,190.94,203.33084,223.032,194.78128,25.65,27.35,30,26.2
2017-12-31T23:00:00+00:00,2018-01-01T00:00:00,DK1,424.2,3051.2,162.28,182.623397,201.0123,162.29882,21.8,24.53,27,21.8
2017-12-31T23:00:00+00:00,2018-01-01T00:00:00,DK2,1068.3,554.6,196,201.682341,204.73475,201.0123,26.33,27.09,27.5,27
2018-01-01T00:00:00+00:00,2018-01-01T01:00:00,DK1,543.7,3088.5,196.74,182.176703,193.5674,148.898,26.43,24.47,26,20
2018-01-01T00:00:00+00:00,2018-01-01T01:00:00,DK2,1025.7,566.7,196.74,196.322013,204.73475,193.5674,26.43,26.37,27.5,26
2018-01-01T01:00:00+00:00,2018-01-01T02:00:00,DK1,533.3,2988.2,194.29,187.685929,193.5674,148.898,26.1,25.21,26,20
2018-01-01T01:00:00+00:00,2018-01-01T02:00:00,DK2,959.9,613.1,194.29,194.460788,206.22373,192.82291,26.1,26.12,27.7,25.9
2018-01-01T02:00:00+00:00,2018-01-01T03:00:00,DK1,479,2985.5,183.86,172.423884,193.5674,122.84085,24.7,23.16,26,16.5
2018-01-01T02:00:00+00:00,2018-01-01T03:00:00,DK2,901.1,660.4,183.86,185.37801,193.5674,163.7878,24.7,24.9,26,22
2018-01-01T03:00:00+00:00,2018-01-01T04:00:00,DK1,454.3,2991.9,184.16,176.295232,193.5674,170.48821,24.74,23.68,26,22.9
2018-01-01T03:00:00+00:00,2018-01-01T04:00:00,DK2,842.8,691.8,184.16,181.878907,197.28985,170.48821,24.74,24.43,26.5,22.9
2018-01-01T04:00:00+00:00,2018-01-01T05:00:00,DK1,510.8,2886.9,134.06,139.070732,170.48821,81.8939,18.01,18.68,22.9,11
2018-01-01T04:00:00+00:00,2018-01-01T05:00:00,DK2,793,730,134.06,171.381598,193.5674,144.43106,18.01,23.02,26,19.4
2018-01-01T05:00:00+00:00,2018-01-01T06:00:00,DK1,552.7,2941.8,75.78,144.133264,186.1225,119.1184,10.18,19.36,25,16
2018-01-01T05:00:00+00:00,2018-01-01T06:00:00,DK2,757.5,755.4,75.78,190.812787,193.5674,189.10046,10.18,25.63,26,25.4
2018-01-01T06:00:00+00:00,2018-01-01T07:00:00,DK1,591.8,2788.1,132.5,182.772295,201.0123,131.77473,17.8,24.55,27,17.7
2018-01-01T06:00:00+00:00,2018-01-01T07:00:00,DK2,775,829.9,132.5,171.2327,186.1225,156.3429,17.8,23,25,21
2018-01-01T07:00:00+00:00,2018-01-01T08:00:00,DK1,602.2,2788,147.09,143.388774,163.7878,141.4531,19.76,19.26,22,19
2018-01-01T07:00:00+00:00,2018-01-01T08:00:00,DK2,805.1,874.7,147.09,0,0,0,19.76,0,0,0
2018-01-01T08:00:00+00:00,2018-01-01T09:00:00,DK1,604.5,2824.5,154.31,156.194002,204.73475,141.4531,20.73,20.98,27.5,19
2018-01-01T08:00:00+00:00,2018-01-01T09:00:00,DK2,860.3,886.1,154.31,0,0,0,20.73,0,0,0
2018-01-01T09:00:00+00:00,2018-01-01T10:00:00,DK1,610.5,2927.4,184.31,171.679394,203.99026,126.5633,24.76,23.06,27.4,17
2018-01-01T09:00:00+00:00,2018-01-01T10:00:00,DK2,949.6,893.9,184.31,203.99026,203.99026,203.99026,24.76,27.4,27.4,27.4
2018-01-01T10:00:00+00:00,2018-01-01T11:00:00,DK1,585.5,2996.8,191.16,188.653766,198.77883,150.38698,25.68,25.34,26.7,20.2
2018-01-01T10:00:00+00:00,2018-01-01T11:00:00,DK2,1018,889,191.16,193.865196,194.31189,193.5674,25.68,26.04,26.1,26
2018-01-01T11:00:00+00:00,2018-01-01T12:00:00,DK1,598.2,3176.2,123.27,146.143387,148.898,123.58534,16.56,19.63,20,16.6
2018-01-01T11:00:00+00:00,2018-01-01T12:00:00,DK2,1054,912,148.8,0,0,0,19.99,0,0,0
2018-01-01T12:00:00+00:00,2018-01-01T13:00:00,DK1,624.6,3194.6,98.33,148.674653,148.898,148.15351,13.21,19.97,20,19.9
2018-01-01T12:00:00+00:00,2018-01-01T13:00:00,DK2,1080.4,902.1,186.17,0,0,0,25.01,0,0,0
2018-01-01T13:00:00+00:00,2018-01-01T14:00:00,DK1,678.1,3259.1,68.11,115.768195,148.898,29.7796,9.15,15.55,20,4
2018-01-01T13:00:00+00:00,2018-01-01T14:00:00,DK2,1098.4,910.6,192.13,148.15351,148.15351,148.15351,25.81,19.9,19.9,19.9
2018-01-01T14:00:00+00:00,2018-01-01T15:00:00,DK1,613.5,3252.5,98.93,124.106483,171.2327,59.5592,13.29,16.67,23,8
2018-01-01T14:00:00+00:00,2018-01-01T15:00:00,DK2,1136.6,904.6,196.97,148.15351,148.15351,148.15351,26.46,19.9,19.9,19.9
2018-01-01T15:00:00+00:00,2018-01-01T16:00:00,DK1,737.7,3345.1,201.21,213.073038,215.15761,201.0123,27.03,28.62,28.9,27
2018-01-01T15:00:00+00:00,2018-01-01T16:00:00,DK2,1278.7,898.1,201.21,203.320219,215.15761,193.5674,27.03,27.31,28.9,26
2018-01-01T16:00:00+00:00,2018-01-01T17:00:00,DK1,867.6,3042.2,204.19,202.129035,215.15761,189.84495,27.43,27.15,28.9,25.5
2018-01-01T16:00:00+00:00,2018-01-01T17:00:00,DK2,1401.3,873.5,204.19,0,0,0,27.43,0,0,0
2018-01-01T17:00:00+00:00,2018-01-01T18:00:00,DK1,842.7,3022.5,203.14,205.553689,236.00333,191.33393,27.29,27.61,31.7,25.7
2018-01-01T17:00:00+00:00,2018-01-01T18:00:00,DK2,1402.2,841.1,203.14,193.5674,193.5674,193.5674,27.29,26,26,26
2018-01-01T18:00:00+00:00,2018-01-01T19:00:00,DK1,791.6,2913.9,200.69,204.064709,218.13557,191.33393,26.96,27.41,29.3,25.7
2018-01-01T18:00:00+00:00,2018-01-01T19:00:00,DK2,1338.4,786.6,200.69,208.4572,208.4572,208.4572,26.96,28,28,28
2018-01-01T19:00:00+00:00,2018-01-01T20:00:00,DK1,714.7,2743.3,198.75,201.533443,215.9021,186.1225,26.7,27.07,29,25
2018-01-01T19:00:00+00:00,2018-01-01T20:00:00,DK2,1275.1,728.2,198.75,201.458994,202.50128,186.1225,26.7,27.06,27.2,25
2018-01-01T20:00:00+00:00,2018-01-01T21:00:00,DK1,655.7,2787.4,197.04,206.521526,230.7919,200.26781,26.47,27.74,31,26.9
2018-01-01T20:00:00+00:00,2018-01-01T21:00:00,DK2,1202.6,683.2,197.04,204.883648,206.22373,186.1225,26.47,27.52,27.7,25
2018-01-01T21:00:00+00:00,2018-01-01T22:00:00,DK1,609.4,2761.5,194.21,204.883648,215.9021,200.26781,26.09,27.52,29,26.9
2018-01-01T21:00:00+00:00,2018-01-01T22:00:00,DK2,1120.7,660.2,194.21,186.1225,186.1225,186.1225,26.09,25,25,25
2018-01-01T22:00:00+00:00,2018-01-01T23:00:00,DK1,549.6,2677,185.2,180.538825,201.0123,171.2327,24.88,24.25,27,23
2018-01-01T22:00:00+00:00,2018-01-01T23:00:00,DK2,1063.6,637.5,185.2,180.91107,180.91107,180.91107,24.88,24.3,24.3,24.3
2018-01-01T23:00:00+00:00,2018-01-02T00:00:00,DK1,813.2,2870.2,134.88,149.171748,149.61837,148.874,18.12,20.04,20.1,20
2018-01-01T23:00:00+00:00,2018-01-02T00:00:00,DK2,903.2,705.2,134.88,0,0,0,18.12,0,0,0
2018-01-02T00:00:00+00:00,2018-01-02T01:00:00,DK1,757.2,2916.1,111.58,0,0,0,14.99,0,0,0
2018-01-02T00:00:00+00:00,2018-01-02T01:00:00,DK2,863.1,608.2,111.58,0,0,0,14.99,0,0,0
2018-01-02T01:00:00+00:00,2018-01-02T02:00:00,DK1,783.4,2961.2,132.43,149.097311,149.61837,148.874,17.79,20.03,20.1,20
2018-01-02T01:00:00+00:00,2018-01-02T02:00:00,DK2,852.5,583.7,132.43,0,0,0,17.79,0,0,0
2018-01-02T02:00:00+00:00,2018-01-02T03:00:00,DK1,845.8,2940.2,182.45,171.428411,186.0925,133.24223,24.51,23.03,25,17.9
2018-01-02T02:00:00+00:00,2018-01-02T03:00:00,DK2,873,595.3,182.45,134.73097,134.73097,134.73097,24.51,18.1,18.1,18.1
2018-01-02T03:00:00+00:00,2018-01-02T04:00:00,DK1,930.4,2603.1,88.06,94.311679,96.7681,81.8807,11.83,12.67,13,11
2018-01-02T03:00:00+00:00,2018-01-02T04:00:00,DK2,916.1,571.1,132.65,0,0,0,17.82,0,0,0
2018-01-02T04:00:00+00:00,2018-01-02T05:00:00,DK1,990.7,2063.4,108.31,111.6555,111.6555,111.6555,14.55,15,15,15
2018-01-02T04:00:00+00:00,2018-01-02T05:00:00,DK2,1029.5,565,199.79,150.288303,163.01703,133.24223,26.84,20.19,21.9,17.9
2018-01-02T05:00:00+00:00,2018-01-02T06:00:00,DK1,1304,1776.7,168.08,178.6488,178.6488,178.6488,22.58,24,24,24
2018-01-02T05:00:00+00:00,2018-01-02T06:00:00,DK2,1423.2,537.1,206.94,205.743868,227.03285,193.5362,27.8,27.64,30.5,26
2018-01-02T06:00:00+00:00,2018-01-02T07:00:00,DK1,1955.3,1298.8,312.05,237.081845,297.748,186.0925,41.92,31.85,40,25
2018-01-02T06:00:00+00:00,2018-01-02T07:00:00,DK2,1718.1,537.3,312.05,299.460051,308.91355,290.3043,41.92,40.23,41.5,39
2018-01-02T07:00:00+00:00,2018-01-02T08:00:00,DK1,2938,1876.8,356.94,299.23674,303.70296,296.25926,47.95,40.2,40.8,39.8
2018-01-02T07:00:00+00:00,2018-01-02T08:00:00,DK2,1729.7,710.8,356.94,306.903751,357.2976,296.25926,47.95,41.23,48,39.8
2018-01-02T08:00:00+00:00,2018-01-02T09:00:00,DK1,3132.8,1593.4,283.02,287.550131,305.1917,260.5295,38.02,38.63,41,35
2018-01-02T08:00:00+00:00,2018-01-02T09:00:00,DK2,1711,798.1,283.02,293.356217,305.1917,282.8606,38.02,39.41,41,38
2018-01-02T09:00:00+00:00,2018-01-02T10:00:00,DK1,3127.6,1386.9,260.83,270.578495,289.55993,253.0858,35.04,36.35,38.9,34
2018-01-02T09:00:00+00:00,2018-01-02T10:00:00,DK2,1693.7,816.5,260.83,276.831203,291.79304,267.9732,35.04,37.19,39.2,36
2018-01-02T10:00:00+00:00,2018-01-02T11:00:00,DK1,3122.5,1341.4,262.17,259.189634,277.65001,238.1984,35.22,34.82,37.3,32
2018-01-02T10:00:00+00:00,2018-01-02T11:00:00,DK2,1685.9,824.2,262.17,261.050559,290.3043,245.6421,35.22,35.07,39,33
2018-01-02T11:00:00+00:00,2018-01-02T12:00:00,DK1,3046.6,1300.1,257.26,246.460907,273.92816,216.61167,34.56,33.11,36.8,29.1
2018-01-02T11:00:00+00:00,2018-01-02T12:00:00,DK2,1677.4,823.8,257.26,242.66462,267.9732,225.54411,34.56,32.6,36,30.3
2018-01-02T12:00:00+00:00,2018-01-02T13:00:00,DK1,3060.5,1294.2,253.84,240.133762,296.25926,215.8673,34.1,32.26,39.8,29
2018-01-02T12:00:00+00:00,2018-01-02T13:00:00,DK2,1667.1,812.8,253.84,248.321832,270.20631,223.311,34.1,33.36,36.3,30
2018-01-02T13:00:00+00:00,2018-01-02T14:00:00,DK1,3052.9,1517.1,267.83,247.87521,296.25926,215.8673,35.98,33.3,39.8,29
2018-01-02T13:00:00+00:00,2018-01-02T14:00:00,DK2,1643,831.2,267.83,248.61958,267.22883,229.26596,35.98,33.4,35.9,30.8
2018-01-02T14:00:00+00:00,2018-01-02T15:00:00,DK1,3065.6,1552.5,283.24,251.745934,281.37186,219.58915,38.05,33.82,37.8,29.5
2018-01-02T14:00:00+00:00,2018-01-02T15:00:00,DK2,1652.5,834.1,283.24,245.567663,274.67253,219.58915,38.05,32.99,36.9,29.5
2018-01-02T15:00:00+00:00,2018-01-02T16:00:00,DK1,3090,1559.6,310.19,288.443375,312.6354,246.38647,41.67,38.75,42,33.1
2018-01-02T15:00:00+00:00,2018-01-02T16:00:00,DK2,1770.7,838.9,310.19,303.256338,312.6354,274.67253,41.67,40.74,42,36.9
2018-01-02T16:00:00+00:00,2018-01-02T17:00:00,DK1,3288.3,1754.8,315.55,302.95859,312.6354,276.16127,42.39,40.7,42,37.1
2018-01-02T16:00:00+00:00,2018-01-02T17:00:00,DK2,1945.3,833.2,315.55,312.6354,312.6354,312.6354,42.39,42,42,42
2018-01-02T17:00:00+00:00,2018-01-02T18:00:00,DK1,3115.2,1875.1,335.42,299.832236,334.9665,275.4169,45.06,40.28,45,37
2018-01-02T17:00:00+00:00,2018-01-02T18:00:00,DK2,1855.8,875.2,335.42,296.25926,319.33473,275.4169,45.06,39.8,42.9,37
2018-01-02T18:00:00+00:00,2018-01-02T19:00:00,DK1,2640.6,1554.9,305.8,317.250494,340.17709,267.9732,41.08,42.62,45.7,36
2018-01-02T18:00:00+00:00,2018-01-02T19:00:00,DK2,1702.8,825,305.8,296.631445,305.1917,267.9732,41.08,39.85,41,36
2018-01-02T19:00:00+00:00,2018-01-02T20:00:00,DK1,1970.3,1266.2,260.09,187.878988,234.47655,171.94947,34.94,25.24,31.5,23.1
2018-01-02T19:00:00+00:00,2018-01-02T20:00:00,DK2,1532.6,755,234.86,181.924028,200.9799,167.48325,31.55,24.44,27,22.5
2018-01-02T20:00:00+00:00,2018-01-02T21:00:00,DK1,1340.8,1836.7,189.52,178.499926,215.8673,164.50577,25.46,23.98,29,22.1
2018-01-02T20:00:00+00:00,2018-01-02T21:00:00,DK2,1438.2,764.5,214.76,189.591039,209.91234,139.19719,28.85,25.47,28.2,18.7
2018-01-02T21:00:00+00:00,2018-01-02T22:00:00,DK1,1059,2363.3,158.56,0,0,0,21.3,0,0,0
2018-01-02T21:00:00+00:00,2018-01-02T22:00:00,DK2,1287.5,774.9,208.35,201.128774,212.88982,183.85939,27.99,27.02,28.6,24.7
2018-01-02T22:00:00+00:00,2018-01-02T23:00:00,DK1,890.8,2795.1,141.21,0,0,0,18.97,0,0,0
2018-01-02T22:00:00+00:00,2018-01-02T23:00:00,DK2,1130.3,759.1,205.45,196.215932,201.72427,171.94947,27.6,26.36,27.1,23.1
2018-01-02T23:00:00+00:00,2018-01-03T00:00:00,DK1,604.7,3046.2,134.81,148.884,148.884,148.884,18.11,20,20,20
2018-01-02T23:00:00+00:00,2018-01-03T00:00:00,DK2,996.7,764.5,134.81,138.759888,148.884,133.9956,18.11,18.64,20,18
2018-01-03T00:00:00+00:00,2018-01-03T01:00:00,DK1,683.6,3145,10.27,-37.221,-37.221,-37.221,1.38,-5,-5,-5
2018-01-03T00:00:00+00:00,2018-01-03T01:00:00,DK2,926.4,696,10.27,-37.221,-37.221,-37.221,1.38,-5,-5,-5
2018-01-03T01:00:00+00:00,2018-01-03T02:00:00,DK1,656.6,2905.7,0.15,-23.895882,72.95316,-130.2735,0.02,-3.21,9.8,-17.5
2018-01-03T01:00:00+00:00,2018-01-03T02:00:00,DK2,883.4,789.3,0.15,-13.995096,72.95316,-130.2735,0.02,-1.88,9.8,-17.5
2018-01-03T02:00:00+00:00,2018-01-03T03:00:00,DK1,741.9,2898.7,-44.59,-152.531658,-148.884,-171.2166,-5.99,-20.49,-20,-23
2018-01-03T02:00:00+00:00,2018-01-03T03:00:00,DK2,871,843.2,-44.59,-148.884,-148.884,-148.884,-5.99,-20,-20,-20
2018-01-03T03:00:00+00:00,2018-01-03T04:00:00,DK1,757.2,2896.3,-68.56,-293.524806,-113.15184,-398.2647,-9.21,-39.43,-15.2,-53.5
2018-01-03T03:00:00+00:00,2018-01-03T04:00:00,DK2,856.7,872.6,-68.56,-265.609056,-113.15184,-372.21,-9.21,-35.68,-15.2,-50
2018-01-03T04:00:00+00:00,2018-01-03T05:00:00,DK1,776.1,3006.2,-34.54,-65.062308,-29.7768,-111.663,-4.64,-8.74,-4,-15
2018-01-03T04:00:00+00:00,2018-01-03T05:00:00,DK2,919.7,890.6,-34.54,-63.722352,-29.7768,-111.663,-4.64,-8.56,-4,-15
2018-01-03T05:00:00+00:00,2018-01-03T06:00:00,DK1,744.1,3343.1,73.69,59.5536,59.5536,59.5536,9.9,8,8,8
2018-01-03T05:00:00+00:00,2018-01-03T06:00:00,DK2,1158.1,1064.1,137.78,0,0,0,18.51,0,0,0
2018-01-03T06:00:00+00:00,2018-01-03T07:00:00,DK1,878.9,3242.4,200.76,220.422762,236.72556,148.884,26.97,29.61,31.8,20
2018-01-03T06:00:00+00:00,2018-01-03T07:00:00,DK2,1361,1115.1,215.5,222.879348,226.30368,212.90412,28.95,29.94,30.4,28.6
2018-01-03T07:00:00+00:00,2018-01-03T08:00:00,DK1,944.1,3144.1,205.23,234.938952,253.1028,202.48224,27.57,31.56,34,27.2
2018-01-03T07:00:00+00:00,2018-01-03T08:00:00,DK2,1395.8,1139.6,217.36,220.199436,224.07042,184.61616,29.2,29.58,30.1,24.8
2018-01-03T08:00:00+00:00,2018-01-03T09:00:00,DK1,1054,3120.8,206.34,218.040618,245.6586,186.105,27.72,29.29,33,25
2018-01-03T08:00:00+00:00,2018-01-03T09:00:00,DK2,1427.1,1161.1,217.95,222.283812,239.70324,186.105,29.28,29.86,32.2,25
2018-01-03T09:00:00+00:00,2018-01-03T10:00:00,DK1,1096.3,2939.1,208.35,213.127446,238.2144,191.31594,27.99,28.63,32,25.7
2018-01-03T09:00:00+00:00,2018-01-03T10:00:00,DK2,1490.8,1127.1,219,229.28136,241.9365,189.8271,29.42,30.8,32.5,25.5
2018-01-03T10:00:00+00:00,2018-01-03T11:00:00,DK1,1147.2,2696.9,212.3,223.995978,247.14744,200.9934,28.52,30.09,33.2,27
2018-01-03T10:00:00+00:00,2018-01-03T11:00:00,DK2,1554.3,1079.3,217.73,219.380574,247.89186,37.221,29.25,29.47,33.3,5
2018-01-03T11:00:00+00:00,2018-01-03T12:00:00,DK1,1286.7,2663.5,217.58,209.628672,253.1028,192.80478,29.23,28.16,34,25.9
2018-01-03T11:00:00+00:00,2018-01-03T12:00:00,DK2,1571.7,1045.3,217.58,213.946308,223.326,186.105,29.23,28.74,30,25
2018-01-03T12:00:00+00:00,2018-01-03T13:00:00,DK1,1500.4,2600.7,219.52,206.94876,223.326,182.3829,29.49,27.8,30,24.5
2018-01-03T12:00:00+00:00,2018-01-03T13:00:00,DK2,1571.3,1025.7,219.52,216.849546,223.326,190.57152,29.49,29.13,30,25.6
2018-01-03T13:00:00+00:00,2018-01-03T14:00:00,DK1,1648.1,2552.7,222.27,213.946308,239.70324,186.84942,29.86,28.74,32.2,25.1
2018-01-03T13:00:00+00:00,2018-01-03T14:00:00,DK2,1598.6,993.2,222.27,219.008364,224.81484,183.12732,29.86,29.42,30.2,24.6
2018-01-03T14:00:00+00:00,2018-01-03T15:00:00,DK1,1744.1,2601.1,227.11,217.891734,253.1028,148.884,30.51,29.27,34,20
2018-01-03T14:00:00+00:00,2018-01-03T15:00:00,DK2,1614.2,976.3,227.11,222.507138,241.19208,193.5492,30.51,29.89,32.4,26
2018-01-03T15:00:00+00:00,2018-01-03T16:00:00,DK1,1998.3,2768.2,230.39,234.045648,261.29142,200.9934,30.95,31.44,35.1,27
2018-01-03T15:00:00+00:00,2018-01-03T16:00:00,DK2,1740.2,897.4,233.21,228.834708,261.29142,193.5492,31.33,30.74,35.1,26
2018-01-03T16:00:00+00:00,2018-01-03T17:00:00,DK1,2202.6,2805,232.84,228.015846,254.59164,202.48224,31.28,30.63,34.2,27.2
2018-01-03T16:00:00+00:00,2018-01-03T17:00:00,DK2,1918.8,869.3,235.15,233.152344,256.08048,201.73782,31.59,31.32,34.4,27.1
2018-01-03T17:00:00+00:00,2018-01-03T18:00:00,DK1,2076.4,2751.5,229.12,237.023328,253.1028,219.6039,30.78,31.84,34,29.5
2018-01-03T17:00:00+00:00,2018-01-03T18:00:00,DK2,1856.8,862.9,229.12,234.938952,245.6586,192.06036,30.78,31.56,33,25.8
2018-01-03T18:00:00+00:00,2018-01-03T19:00:00,DK1,1891.7,2584,224.43,230.323548,245.6586,209.92644,30.15,30.94,33,28.2
2018-01-03T18:00:00+00:00,2018-01-03T19:00:00,DK2,1729.2,905.7,224.43,229.28136,245.6586,212.1597,30.15,30.8,33,28.5
2018-01-03T19:00:00+00:00,2018-01-03T20:00:00,DK1,1764,2524.2,218.62,220.273878,239.70324,208.4376,29.37,29.59,32.2,28
2018-01-03T19:00:00+00:00,2018-01-03T20:00:00,DK2,1582.5,879.9,218.62,221.986044,233.00346,204.7155,29.37,29.82,31.3,27.5
